timestamp_s,accel_vehicle_fwd,accel_vehicle_lat,accel_vehicle_up,gyro_vehicle_yaw,gyro_vehicle_pitch,gyro_vehicle_roll,zupt_flag,maneuver_state,gps_lat,gps_lon,gps_alt,gps_speed_mps,gps_accuracy_m,gps_heading_deg,gps_satellites
2682.4,-0.1233,0.0724,-0.0381,0.0704,-0.0687,0.007,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2682.5,1.7554,-0.1665,-0.0983,0.0397,-0.0167,0.0358,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2682.6,2.2988,-0.6939,1.5387,0.0598,0.2294,-0.0789,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2682.701,0.9362,-0.0871,0.0814,-0.0126,0.2206,0.0873,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2682.801,1.027,-1.2638,0.0659,0.0326,-0.123,-0.0104,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2682.9,-1.2319,-1.2453,0.6875,-0.0222,-0.0152,0.0134,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.0,1.239,0.4475,0.2301,-0.0442,-0.1054,0.0875,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.1,0.9058,0.1715,-0.1854,0.0105,-0.0418,-0.0416,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.2,-0.4376,-0.7513,0.2813,-0.0439,0.0696,0.0592,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.3,1.0543,0.1303,-0.1957,0.0137,0.0105,0.0225,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.4,0.4163,-0.7213,-0.0838,-0.0729,0.0464,0.0569,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.5,0.8411,0.696,-0.2501,0.0733,-0.0465,-0.0503,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.6,1.9524,-0.4643,0.2418,-0.0726,-0.0344,0.0531,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.701,1.167,-0.4477,-0.276,-0.0247,-0.1075,0.038,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.8,1.4625,-0.5057,-0.4378,0.0121,0.0163,-0.0151,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2683.9,0.424,-0.0161,-0.8232,0.0186,-0.0369,0.0077,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.0,-0.3497,0.1473,0.0311,-0.0482,0.0709,0.0099,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.101,0.5709,0.2043,-0.3908,0.0428,0.014,-0.017,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.2,0.5802,-0.0147,-0.0828,-0.0324,0.013,0.0135,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.3,-0.2906,-0.6423,0.096,0.0549,-0.0611,-0.0791,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.401,0.2434,-0.5879,0.5369,0.1124,0.0697,-0.073,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.5,1.1605,0.1853,0.5688,0.0804,0.0159,-0.015,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.6,0.6986,1.1139,-0.2364,0.1008,-0.0771,-0.1061,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.7,1.1107,-0.5032,-0.3746,0.0163,0.0072,0.0037,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.8,0.6704,0.0287,-0.5808,0.0131,-0.1,-0.0655,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2684.901,1.4021,0.4692,-0.5862,-0.1315,-0.1282,0.066,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.0,0.8173,-0.6474,0.5882,-0.0166,0.1097,-0.0294,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.1,0.4053,-1.1504,0.3969,-0.0847,0.0676,0.0272,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.2,0.7333,-0.4045,-0.0383,0.0171,-0.0428,-0.0881,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.301,0.1468,0.3448,0.4202,-0.0111,-0.1005,-0.0036,False,straight,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.4,-0.1945,-0.4772,-0.4641,0.0423,0.073,-0.0149,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.5,1.2823,0.8027,-0.4944,0.0745,0.0457,-0.0077,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.6,0.1145,-0.2255,0.2263,0.067,0.1003,0.0015,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.7,2.422,-0.605,0.1682,0.0928,0.1622,-0.026,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.801,-0.1516,0.4165,0.1279,0.1152,-0.1419,-0.0633,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,26
2685.901,1.9032,0.7123,0.3704,0.039,-0.0773,0.0032,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.001,0.0719,1.3659,0.2592,0.0746,0.102,0.1073,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.1,0.9396,-0.0216,0.7325,0.087,0.0948,0.0488,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.2,1.3058,0.2078,-0.0084,0.1758,-0.0722,0.0056,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.3,0.8794,0.9522,-0.6189,0.0657,-0.0388,0.079,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.401,0.8686,1.8293,-0.9185,0.1622,-0.072,-0.0556,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.5,-0.6141,0.879,0.2521,0.0975,-0.0748,0.0665,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.6,0.929,0.9508,0.6283,0.1371,0.0744,0.0187,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.7,2.532,-1.296,0.5216,0.042,0.2294,-0.0172,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.801,1.5177,1.1815,0.0773,0.1036,-0.1991,-0.038,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2686.901,1.4745,2.0579,-0.3845,0.1019,-0.2408,-0.0161,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.0,0.9961,0.9731,-0.2629,0.0729,0.0754,-0.0078,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.1,1.3233,-0.2703,-0.1948,0.0719,0.0139,0.0066,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.2,0.5526,1.5761,0.6919,0.1233,0.0296,-0.0342,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.3,1.2562,0.1805,0.3136,0.0832,0.0375,0.0487,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.4,0.6751,0.2499,0.0861,0.0968,0.0393,-0.0074,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.5,1.414,0.6779,0.2897,0.1241,0.0002,-0.0471,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.6,1.6581,-0.2839,-0.3612,0.1412,-0.076,-0.1054,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.701,0.544,1.4951,0.2691,0.1288,-0.0587,-0.0528,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.8,0.5915,0.8356,-0.2365,0.138,-0.0686,0.0098,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,25
2687.9,0.2086,0.3409,0.0949,0.06,-0.0971,0.0515,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.0,1.2015,0.5814,-0.9841,0.0943,0.0152,-0.0247,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.1,0.7541,-0.2052,0.5402,0.0818,0.0217,-0.0086,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.2,0.5765,-0.1847,0.573,0.0803,0.0123,-0.0077,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.3,0.8201,0.1654,0.2409,0.0752,-0.0335,0.0526,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.401,0.1837,0.3624,0.6507,0.0947,0.0879,-0.0521,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.501,1.6685,-2.0778,0.4257,-0.0535,0.1577,0.0187,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.6,2.3748,0.7199,0.3605,-0.0229,-0.0669,-0.0011,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.7,1.0984,-1.2224,-0.2965,0.024,0.0055,-0.0153,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.8,-0.2104,0.1791,-0.7856,0.0553,0.0363,-0.0631,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,24
2688.9,-0.4926,-0.9019,-0.0887,-0.0723,-0.0737,0.0947,False,gentle_curve,52.444267,-1.571878,187.47,2.267,4.0,193.37,23
2689.0,-0.4185,-0.9273,-0.5237,0.0816,0.0352,-0.0916,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.1,0.8185,-0.5326,0.426,0.021,0.0557,-0.0373,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.2,0.4534,-0.1532,-0.296,-0.002,-0.1302,0.0538,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.301,1.2993,0.0698,-0.6779,0.0275,-0.0401,-0.0121,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.4,-0.1323,-0.6164,0.5854,0.0013,0.0874,0.018,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.5,1.1727,-0.9295,0.1798,-0.0193,0.1935,-0.0754,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.6,1.3764,0.5963,0.0592,-0.0776,-0.1417,0.0746,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.7,-0.8445,0.1229,0.1492,0.0339,-0.2545,-0.0299,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.8,-0.8207,-0.0944,-0.0558,0.0728,0.1822,-0.0765,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2689.901,1.0792,-0.9623,-0.0534,-0.04,0.1457,0.0599,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.0,-0.2337,-0.8625,0.1463,-0.0371,-0.1379,0.0257,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.1,0.3915,0.2715,0.8514,0.0338,-0.0657,-0.0028,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.2,1.3382,-0.6385,-0.357,-0.0701,-0.0679,0.0971,False,straight,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.3,0.2069,-0.432,-0.3407,-0.0004,-0.0571,-0.0213,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.4,0.3411,0.0881,-0.0609,-0.0362,0.1353,-0.0379,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.5,0.2921,-1.4334,-0.0577,-0.0848,0.1521,0.0031,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.6,-0.3624,-0.9926,-0.3428,-0.0609,-0.1376,0.012,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.7,0.1704,-1.5755,-0.3094,-0.0774,-0.0693,0.0513,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.801,0.5756,-0.654,-0.4262,-0.0461,-0.0861,0.0245,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2690.901,0.2971,-1.2879,-0.0514,-0.0558,-0.0415,0.0389,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.0,0.8072,-1.2782,-0.3437,-0.0486,-0.0417,-0.0302,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.1,0.1369,-2.4506,0.3951,-0.1638,0.1131,0.0604,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.2,-1.5178,-1.3735,0.8632,-0.1351,-0.0414,0.1054,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.3,-0.7953,-0.6315,0.7926,-0.0343,-0.0494,-0.056,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.4,1.3147,-0.933,0.1734,-0.1157,0.0811,0.0819,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.5,0.3059,-0.6249,0.2774,-0.0885,0.0407,0.0531,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.6,-0.4547,0.1673,0.0038,-0.0808,-0.0317,0.001,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.7,-0.4492,-3.1545,-0.2213,-0.1873,-0.0092,0.0631,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.8,0.2382,4.0256,-2.7066,0.0083,-0.3466,-0.0586,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,23
2691.902,-0.2597,-2.6206,1.0355,-0.2083,-0.3481,0.0936,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.0,-2.5073,2.1025,-2.2807,0.0226,-0.413,-0.0008,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.1,-0.9618,-1.7245,-0.3506,-0.1243,-0.4044,-0.032,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.2,1.1369,-2.2942,0.8054,-0.169,-0.0686,-0.0203,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.301,-1.0488,-0.9792,-0.9756,0.0093,-0.3178,-0.148,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.4,-0.0909,-1.2134,0.2752,-0.0504,0.0143,-0.0123,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.5,0.5963,-0.8511,0.2088,-0.0386,-0.0129,-0.0358,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.601,0.0765,-1.2266,-0.1061,-0.0807,0.2108,-0.0454,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.7,0.6435,-1.1846,0.6764,-0.0421,0.1375,-0.1133,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.8,-1.4716,-1.7209,0.4733,-0.021,0.0032,-0.0676,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2692.9,0.0731,-1.7615,0.3473,-0.0492,0.0001,-0.0742,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2693.0,-0.87,-1.1449,-0.1604,-0.0831,-0.052,-0.0786,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.1,-0.439,-1.3926,-0.3689,-0.0683,-0.0659,-0.0324,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.2,0.3919,-2.5787,-0.0217,-0.1849,0.1143,0.0238,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.3,-0.5641,-0.6072,0.2484,-0.0876,0.0798,-0.0136,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.4,0.0612,-1.1337,-0.5122,-0.0802,-0.0942,0.0391,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.501,-1.3007,-1.1782,-0.5417,-0.086,-0.1285,0.0284,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.601,-0.4188,-1.8961,0.0932,-0.0743,0.0913,0.0185,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.7,-0.2436,-0.9174,0.2164,-0.0764,0.1237,0.0167,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.8,0.2198,-1.2221,1.3728,0.0404,-0.1743,0.0294,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,24
2693.901,-1.005,-2.6294,2.2798,0.0032,-0.0289,-0.028,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.0,-0.6124,-2.1655,-0.153,0.0668,-0.0493,-0.0548,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.1,0.1927,-2.0544,0.7618,-0.0275,-0.0552,0.0509,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.201,-1.7614,0.0025,-0.0453,-0.0643,-0.1363,0.0332,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.3,-1.322,-1.6713,0.2792,-0.1091,-0.0367,0.0192,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.4,-0.7133,-0.0677,-0.4876,-0.085,-0.1098,0.0058,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.501,-1.0308,-0.5032,0.2896,-0.1012,-0.0644,0.0306,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.601,-0.5301,-0.9643,-0.1107,0.0011,-0.0792,-0.1128,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.7,-1.2109,-0.386,0.3287,-0.0729,-0.0467,-0.0033,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.8,-1.328,-0.7269,0.1058,-0.0491,-0.0215,-0.0036,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2694.9,-0.5629,-0.7663,0.1962,-0.0526,-0.0163,0.0576,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.0,-0.6193,-1.2128,0.3067,-0.0664,0.0145,0.0293,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.1,-1.4692,-0.4544,-0.2855,-0.053,-0.003,0.0352,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.2,-0.9472,-0.0825,0.2634,-0.0401,0.0204,0.005,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.3,-2.429,0.1157,1.7354,-0.0722,-0.0453,0.0191,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.401,-2.5246,-0.3698,1.0892,0.0051,0.173,-0.0361,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.501,1.6744,-3.1306,1.1837,-0.0411,0.1493,0.1047,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.601,-2.5084,1.384,-0.5687,0.0543,0.1597,-0.0588,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.7,-1.4672,-1.49,-0.1864,-0.1599,-0.0263,0.092,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.8,-1.0443,-1.1995,-0.0656,-0.1851,-0.0283,0.0103,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2695.9,-0.7699,-0.1122,-0.237,-0.0323,-0.0547,-0.0759,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.001,-0.9222,-0.6795,-0.5501,-0.0861,0.0081,-0.0153,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.1,-0.3126,0.5775,-0.7693,-0.0169,-0.0515,-0.0344,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.201,-0.9088,0.0221,0.3909,-0.0479,0.0765,-0.0086,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.3,-0.7463,0.3581,-0.2117,-0.0912,0.0233,0.0444,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.4,-0.9213,-1.1249,-0.1191,-0.1226,0.0094,0.015,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.5,-1.2874,-0.2445,0.0667,-0.1334,0.0201,-0.0268,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.6,-1.1038,-1.0178,-0.2996,-0.0839,-0.094,-0.0183,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.7,-1.035,-0.9059,-0.7322,-0.0902,-0.0954,0.0341,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.801,-1.7117,0.2205,0.3373,-0.0555,0.0338,0.024,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,25
2696.9,-2.5478,-0.9457,-0.2153,-0.1414,0.0813,0.0387,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.0,-1.3599,0.3345,0.0516,-0.1357,-0.0731,0.0834,False,gentle_curve,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.1,-3.3573,-0.4244,0.1757,-0.1067,-0.0342,0.0397,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.201,-1.7103,-0.83,-0.0562,-0.1116,-0.036,0.0753,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.301,-3.4366,0.405,0.0183,-0.1578,-0.1212,0.0358,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.4,-1.5654,-0.6822,-0.1468,-0.2438,0.0474,0.0723,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.5,-2.3721,-1.9633,0.0514,-0.1605,-0.0227,-0.06,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.6,-2.1368,-1.5477,0.3519,-0.1803,0.0027,0.0116,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.701,-1.4526,-0.9382,0.1448,-0.1269,0.0473,-0.0076,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.8,-3.3319,-0.4107,0.2093,-0.1728,-0.0179,-0.0275,False,sharp_turn,52.443592,-1.572055,185.23,2.858,4.0,176.06,26
2697.9,-1.4944,-0.9705,-0.0076,-0.1552,-0.0706,-0.0042,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.0,-2.2325,-0.9354,0.248,-0.1462,-0.1163,0.0234,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.1,-3.3426,-0.931,0.4229,-0.2211,-0.0621,0.0556,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.201,-1.6371,-1.0913,-0.0188,-0.1603,-0.0965,-0.0497,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.301,-1.4773,-1.9264,-0.0021,-0.2124,-0.0706,0.0313,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.4,-2.9887,-1.8589,-0.048,-0.2997,0.0146,0.1092,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.5,-1.5182,-1.1205,0.5539,-0.1936,-0.0733,-0.0041,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.6,-2.4073,-2.0359,-0.1423,-0.223,0.0381,0.0161,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.7,-2.2788,-2.2033,-0.4712,-0.2285,0.0632,-0.0034,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.8,-2.648,0.5278,-0.4862,-0.2927,-0.0707,0.0877,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,24
2698.9,-2.7321,-1.1242,-0.1955,-0.286,-0.0628,0.0209,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.0,-4.1438,-0.5763,0.612,-0.3454,0.0929,0.0417,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.1,-1.1443,-0.1863,-0.7352,-0.1904,-0.0669,-0.0117,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.2,-1.8456,-1.8722,-1.1987,-0.329,0.1235,0.0762,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.3,-0.3285,-2.0259,0.9877,-0.147,0.1139,-0.0142,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.401,-2.4951,-2.0785,1.2167,-0.2387,-0.2038,0.1393,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.5,-1.3031,-1.697,1.2792,-0.1327,0.0908,0.0105,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.601,-2.7727,1.1739,-0.6113,-0.1902,-0.2432,0.0762,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.7,-2.172,-1.3309,-0.7774,-0.2112,-0.2774,-0.034,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.8,-4.2406,-2.4269,1.2261,-0.168,0.2079,-0.1601,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2699.901,-1.667,-2.5133,0.6066,-0.3012,0.1293,-0.0074,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.0,-1.3725,-0.1578,-0.0518,-0.2736,-0.1035,0.0276,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.1,-2.4309,-2.6825,0.5502,-0.3926,-0.0457,0.1606,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.2,-2.9441,-2.727,0.402,-0.4372,0.1164,0.1425,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.3,-1.0593,-1.4984,0.1157,-0.2033,0.0278,-0.0929,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.4,-2.2976,-3.0219,0.4203,-0.2826,0.0042,0.0323,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.501,-3.5473,-0.9853,0.6103,-0.1244,0.0526,-0.0075,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.601,-2.2246,-0.1124,0.4295,-0.1343,0.0179,-0.0075,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
2700.7,-1.5882,-1.9597,0.6862,-0.3602,0.1127,0.0502,False,sharp_turn,52.442665,-1.572353,183.52,2.942,3.0,215.95,26
