timestamp_s,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,gps_lat,gps_lon,gps_alt,gps_speed_mps,gps_accuracy_m,gps_heading_deg,gps_satellites
883.2,-2.8953,-0.5442,10.4772,-0.0532,-0.5878,0.1003,-16.31,-32.12,31.63,-0.0232,-0.0081,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
883.301,-2.6446,-0.0373,9.8657,-0.0162,-0.5833,0.1517,-15.44,-31.44,32.0,-0.0302,-0.0264,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
883.401,-3.4732,-0.7853,9.8104,-0.0197,-0.6052,0.1614,-14.94,-31.94,31.38,-0.0322,-0.035,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
883.501,-3.0596,-0.4321,9.5986,0.1083,-0.6214,0.1686,-14.31,-32.0,32.94,-0.0261,-0.0308,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
883.6,-3.6592,-0.7872,11.0548,0.0704,-0.5848,0.1059,-14.44,-31.81,32.81,-0.0116,-0.0515,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
883.7,-3.4099,0.2738,10.9523,-0.0035,-0.5615,0.0257,-13.37,-33.25,33.56,0.0138,-0.0307,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
883.801,-2.4179,0.1821,10.017,-0.044,-0.5394,0.0143,-11.06,-32.69,33.5,0.0235,-0.0166,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
883.9,-2.7063,0.3698,9.5981,0.0537,-0.6015,0.0876,-10.25,-33.06,33.75,0.0047,-0.0335,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.002,-2.6993,-0.4638,9.5312,0.0175,-0.5654,0.0791,-9.62,-32.69,33.38,-0.0059,-0.0156,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.1,-2.7914,-0.819,9.762,-0.0892,-0.5163,0.0347,-8.87,-32.69,34.06,-0.0002,-0.0024,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.2,-2.3623,0.4438,10.0973,-0.125,-0.517,0.0391,-7.56,-32.31,33.44,0.0137,0.0137,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.3,-1.4892,0.6396,9.8965,-0.0696,-0.4916,0.0852,-7.0,-33.0,32.38,0.0096,0.008,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.4,-1.5876,0.0737,9.6847,-0.0983,-0.4814,0.066,-6.44,-32.31,32.0,0.0002,0.0128,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.501,-2.445,-0.4738,9.8985,-0.0212,-0.44,0.0284,-5.5,-32.69,32.13,-0.004,-0.0009,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.601,-1.8916,-0.1654,10.1562,-0.0137,-0.4236,0.021,-4.87,-33.56,31.44,0.0128,-0.0195,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.7,-1.6938,0.2566,10.2764,0.0045,-0.4018,0.0251,-3.69,-33.37,30.94,0.0119,-0.009,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.802,-1.1357,-0.7866,9.6474,-0.011,-0.394,0.0449,-2.87,-32.81,29.75,0.0043,-0.0129,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
884.901,-2.4088,-0.4833,10.4147,-0.0041,-0.3633,0.0385,-3.25,-32.87,29.56,-0.0149,-0.0279,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.001,-1.9759,-0.3367,9.9516,0.0596,-0.3836,0.0421,-2.44,-32.37,29.56,0.0061,-0.038,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.1,-0.763,-0.7065,10.8191,-0.0208,-0.3819,0.1441,-1.75,-32.12,28.94,0.0097,-0.0207,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.201,-1.0729,-0.6912,9.7301,0.0237,-0.1404,-0.0707,-1.69,-33.12,29.19,0.0238,-0.0355,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.301,-0.5349,-0.4957,9.8751,-0.0839,-0.1974,-0.0338,-0.62,-33.0,28.56,0.0072,-0.0391,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.4,-0.0596,-0.8812,9.3156,-0.101,-0.1631,-0.0249,-0.87,-33.12,28.31,0.0251,0.0286,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.5,0.2136,-2.4973,11.0998,0.3867,0.0107,-0.0812,-0.25,-33.44,28.38,0.003,0.0517,9.8064,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.6,0.0407,-2.5766,10.3566,0.391,-0.0493,0.0047,-0.62,-33.0,27.81,0.0062,-0.1217,9.8058,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.7,-0.2846,-1.1702,10.4325,-0.1699,-0.0232,0.0391,-0.12,-32.94,27.81,-0.0184,-0.0826,9.8063,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.8,0.7841,-0.2313,9.5045,-0.1314,-0.0523,0.0541,0.0,-33.62,27.56,0.0251,0.0351,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
885.9,0.6976,-0.6762,8.9088,0.0975,0.0468,0.0174,0.38,-33.31,27.5,0.0104,0.0454,9.8064,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.0,1.2924,-1.5013,9.1723,-0.026,-0.089,0.0653,0.0,-32.56,27.5,0.0176,0.0059,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.101,0.6755,-0.026,9.9742,0.0573,-0.0691,0.0013,0.75,-33.5,26.75,-0.0184,-0.0148,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.201,-0.115,-0.6396,9.7822,0.0773,-0.0558,0.0028,0.19,-32.5,26.44,-0.0088,0.0159,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.3,-0.0268,-1.1043,9.7908,0.017,-0.0111,-0.028,-0.19,-32.75,27.25,-0.0123,0.032,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.4,-0.3263,-1.125,9.601,-0.0352,-0.0241,-0.0054,0.19,-33.31,27.31,-0.0214,-0.0069,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.5,0.0068,-0.5582,9.3827,-0.093,0.0071,0.0186,-0.12,-32.56,27.13,-0.0168,0.0011,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.601,0.0606,-0.0523,9.8354,-0.0428,-0.0015,0.0142,-0.31,-33.12,26.63,-0.0064,0.0181,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.701,0.0099,-1.1608,9.2824,-0.0707,0.0095,0.015,0.06,-32.25,26.13,-0.005,0.0329,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.8,0.4668,0.0203,9.4192,-0.1295,-0.0107,0.0723,0.13,-32.75,26.69,-0.0057,0.014,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
886.9,-1.2046,0.3436,10.5261,0.0492,-0.0308,-0.0291,-0.62,-33.25,26.5,-0.0172,0.0063,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.001,-0.5627,0.177,10.9134,0.0827,-0.0414,-0.0618,-0.19,-32.37,27.0,0.0035,-0.0269,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.1,0.4252,-0.278,9.8073,0.0627,-0.0441,-0.0563,0.0,-32.94,26.75,0.0028,-0.0353,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.2,-1.6257,0.4627,10.4837,0.1646,-0.2177,0.0956,0.0,-32.44,26.31,-0.0351,-0.0382,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.3,-0.1875,-1.5464,9.6863,-0.1605,-0.0457,-0.0665,-0.37,-32.62,26.44,0.0002,-0.0328,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.4,0.1966,0.1461,10.1503,-0.1714,-0.0357,-0.075,-0.12,-32.75,26.69,-0.0021,0.0077,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.5,-0.0564,-0.5449,9.7912,-0.0308,-0.0863,0.0316,0.0,-32.87,26.19,0.0015,-0.0058,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.6,-1.0892,-0.4732,10.1143,0.0003,-0.0501,-0.0422,0.25,-32.19,25.56,0.0078,0.0108,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.701,-0.9448,-1.0076,10.1225,0.0826,-0.0958,-0.0267,0.88,-32.87,26.31,0.0154,0.0138,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.801,-0.2804,-0.9506,10.0812,0.1598,-0.055,-0.1229,0.44,-33.12,25.88,0.0179,-0.0561,9.8064,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
887.9,0.0079,0.1412,10.2637,-0.1832,-0.0379,-0.0419,0.69,-33.19,25.38,-0.0216,-0.0585,9.8064,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.0,0.118,0.6818,9.4811,-0.0895,-0.0976,0.015,1.06,-32.81,25.94,0.0178,0.0248,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.1,0.0461,0.3269,9.2261,0.0781,-0.0208,0.0125,1.56,-33.81,25.38,-0.0104,0.0159,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.2,-1.0605,0.395,10.1592,0.057,-0.117,0.0242,1.31,-32.69,25.81,-0.0121,-0.0233,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.3,1.0639,0.1461,10.0054,-0.0764,-0.1212,0.0411,1.5,-33.25,24.81,0.0023,-0.0183,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.4,-0.3164,1.2482,9.8132,-0.0101,-0.0324,-0.0299,1.81,-32.69,25.38,0.0045,0.0164,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.5,-1.3017,-0.7548,10.153,0.0606,-0.0896,0.0354,1.44,-33.44,25.13,0.004,-0.0189,9.8066,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.6,-0.2151,-0.4383,9.7444,0.0811,-0.0682,0.0187,2.0,-32.69,24.69,-0.0188,-0.037,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.701,0.4139,-0.2777,9.7538,-0.1261,-0.1499,0.0359,1.38,-32.75,24.13,-0.0177,-0.0238,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.801,-0.324,-1.1106,9.7609,-0.0173,-0.0635,-0.028,0.63,-32.81,23.06,0.0032,0.0193,9.8065,52.44909,-1.525609,168.15,2.556,2.0,115.49,23
888.9,0.5931,-0.0198,9.8792,-0.0665,-0.0591,0.0334,0.13,-32.25,23.75,0.0126,0.0076,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.0,0.6574,0.1637,9.5985,-0.0707,-0.0512,0.0991,0.19,-32.87,24.63,0.013,-0.0109,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.101,0.2492,0.3554,9.5763,0.0969,-0.0768,0.042,0.19,-32.12,24.69,-0.0176,-0.0066,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.201,-0.8659,-0.096,9.875,0.0289,-0.1265,0.0755,0.44,-32.37,24.19,-0.0064,-0.0032,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.3,-1.2288,0.5806,10.5491,0.0368,-0.0873,-0.0258,1.75,-32.37,24.31,0.0061,0.0094,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.4,-1.8519,0.5294,10.4057,0.0668,-0.176,0.0376,1.94,-32.19,23.75,0.0317,0.0031,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.501,1.4747,-0.3581,9.2731,-0.0151,-0.2343,0.1394,2.69,-31.5,22.81,0.0133,-0.0341,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.601,-0.6474,1.7036,10.4056,-0.0298,-0.0611,-0.0203,1.44,-32.31,21.94,-0.0291,-0.0249,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.7,-0.9037,0.0182,10.0773,0.1634,-0.0405,-0.0757,1.38,-31.69,22.13,0.0028,0.0121,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.8,-0.9853,-0.2208,10.115,0.0628,-0.1735,0.08,1.31,-32.0,22.38,0.0189,-0.0035,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
889.9,-0.3028,-0.0333,10.3543,0.0359,-0.185,0.0772,2.31,-32.25,22.5,0.0078,-0.0122,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.0,-0.7339,0.193,9.9505,0.0686,-0.1503,0.0585,2.69,-32.87,23.0,0.0157,0.0053,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.1,-0.755,-0.0124,9.8409,0.0339,-0.1242,0.0125,3.38,-31.81,22.13,-0.0051,-0.0079,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.202,-0.8564,1.7021,10.4688,-0.0331,-0.1103,0.0316,2.25,-32.37,21.63,0.0005,0.0012,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.3,-2.1408,0.9019,10.372,0.0193,-0.1078,0.0354,2.19,-32.5,22.56,-0.022,-0.0151,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.4,-0.7512,1.6184,9.9388,-0.0548,-0.1217,0.0715,1.94,-32.44,22.13,-0.0015,-0.024,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.5,-2.3334,1.5567,10.2296,0.0253,-0.2357,0.1064,2.88,-33.19,21.5,-0.0129,-0.0147,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.6,-0.3793,0.6204,9.7971,0.0015,-0.1056,-0.0508,2.75,-32.75,21.0,-0.0173,-0.017,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.701,0.5763,1.6701,9.6662,-0.0372,-0.1595,0.0347,2.75,-33.56,20.19,0.0017,0.0245,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.8,-0.3235,2.0754,10.5806,-0.1324,-0.2291,0.0559,2.81,-33.56,19.81,0.0148,-0.0139,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
890.901,-0.0698,1.7145,9.6466,0.1535,-0.2261,0.064,3.56,-33.75,20.0,0.0113,0.0001,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.001,-0.3214,1.9501,9.3173,0.0119,-0.1897,0.0279,3.69,-34.25,20.63,-0.0044,-0.0035,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.101,0.7326,0.7225,8.5989,-0.0013,-0.0803,-0.079,3.69,-34.0,19.81,0.0592,0.0506,9.8062,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.201,0.8761,1.2707,9.9084,-0.0058,-0.1473,0.0091,3.38,-34.25,19.88,0.023,0.0261,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.301,0.4218,1.0863,10.1493,-0.1246,-0.0611,-0.0793,3.75,-34.31,19.5,-0.0003,-0.015,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.4,0.8537,2.1231,10.5154,-0.1335,-0.0667,-0.0659,4.13,-34.19,19.25,-0.0095,-0.0475,9.8064,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.5,1.869,1.3716,9.508,0.1001,-0.0112,-0.0872,3.38,-33.81,18.88,0.0068,-0.0054,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.6,1.3669,0.1497,9.9667,0.1129,0.0172,0.0485,3.75,-33.62,20.13,-0.0171,-0.0125,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.701,-0.5395,0.7718,9.9813,-0.1546,0.0049,0.0265,2.31,-33.56,18.94,-0.0198,-0.0365,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.8,-0.5516,2.2352,9.6694,-0.1401,-0.02,-0.0183,3.31,-33.31,18.56,0.02,-0.0065,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
891.901,3.4679,0.6107,9.8484,0.0786,0.0085,0.0021,3.25,-33.37,18.31,0.0282,0.0007,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.0,1.6516,1.6438,8.9215,0.0289,-0.0639,0.079,1.75,-33.31,17.56,0.013,0.0107,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.1,-0.3109,1.7769,9.1235,-0.0412,0.0022,0.0754,0.94,-33.56,18.5,-0.0118,0.0066,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.2,2.0352,2.1237,9.7198,-0.0295,0.1309,-0.1229,0.44,-32.87,19.81,0.0044,0.0018,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.301,1.2683,1.9755,10.5513,-0.0085,0.172,-0.1244,1.69,-31.5,21.06,0.008,0.0152,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.4,1.6584,2.4614,9.3425,0.0593,0.0679,0.0168,3.56,-31.25,21.5,-0.0016,0.0001,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.5,3.9842,1.2066,8.5578,0.0358,0.2311,-0.0578,4.81,-31.0,21.44,0.0194,0.0265,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.6,2.9674,1.3673,9.6662,0.0107,0.1788,0.0159,5.75,-31.56,20.69,-0.0136,0.0114,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.7,3.2611,0.6195,9.2732,0.0232,0.281,-0.0608,4.69,-32.37,21.44,0.0013,0.0172,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.8,2.711,2.8746,9.5629,-0.053,0.1682,0.0375,4.44,-32.75,21.5,-0.0007,-0.0097,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
892.901,5.8144,1.6845,10.0357,0.2313,0.1583,0.0436,4.19,-32.44,22.06,0.0061,0.047,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.0,2.9418,0.9622,9.5919,0.0653,0.2562,-0.0416,3.0,-33.0,22.25,-0.0051,-0.0021,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.101,2.392,0.712,9.1603,0.0422,0.3707,-0.1493,2.88,-33.12,23.25,-0.012,-0.0096,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.2,2.5517,-0.3978,9.3358,0.0829,0.3874,-0.0888,2.56,-32.87,23.69,-0.0019,0.0147,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.3,3.9027,1.7053,9.1298,-0.2404,0.3743,0.0251,1.44,-33.37,24.75,-0.0072,0.0177,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.4,3.1006,1.5641,9.6845,-0.1539,0.3535,0.0998,1.56,-33.31,25.06,-0.0199,0.0005,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.501,3.1431,1.1116,8.8204,0.0651,0.4447,-0.002,1.31,-33.0,25.5,-0.0057,0.05,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.601,3.3875,1.532,9.7439,0.032,0.5006,-0.1206,0.06,-33.31,26.31,-0.0138,0.0065,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.7,3.1114,-0.3431,9.1954,0.0652,0.486,-0.0744,0.25,-32.81,26.88,0.017,-0.0012,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.8,2.5602,0.5321,9.8989,0.0025,0.4641,-0.0607,-0.5,-32.25,26.88,-0.0245,-0.0144,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,21
893.9,4.4169,1.4235,9.3942,-0.0125,0.411,0.064,-1.0,-32.94,28.56,-0.0032,0.0416,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.0,3.799,0.7836,9.487,0.0314,0.4646,0.0491,-2.12,-33.31,28.06,-0.0226,0.0475,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.101,2.7612,0.2753,10.7501,0.1538,0.477,-0.0156,-3.5,-32.44,28.75,-0.0223,0.0195,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.2,1.3148,1.5118,10.5728,0.1812,0.4121,0.0034,-2.87,-32.87,29.56,-0.0131,0.0072,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.3,3.1784,0.435,8.8072,0.0772,0.3809,-0.123,-4.0,-32.5,30.13,0.0331,-0.002,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.401,3.4905,0.8609,8.9429,-0.0372,0.4478,-0.1939,-3.5,-32.25,31.25,0.0406,0.0003,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.501,1.2377,-0.5415,10.3995,0.0958,0.5175,-0.2059,-4.37,-31.81,31.75,-0.0266,-0.0098,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.6,3.3909,0.1963,9.6957,0.0585,0.3844,0.022,-5.25,-32.31,31.56,-0.0141,0.0308,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.7,1.3553,0.896,9.3751,-0.2185,0.4353,-0.0167,-6.19,-31.81,32.19,0.0007,0.0016,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.8,2.0278,0.8152,9.2221,-0.0662,0.4266,-0.0023,-7.0,-31.56,31.88,0.0083,-0.0206,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
894.9,1.2594,1.3316,9.6802,0.0726,0.416,-0.1273,-7.19,-32.0,33.31,-0.0088,0.0455,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.001,2.0881,0.8352,9.5664,0.0695,0.41,-0.1748,-7.37,-31.56,32.75,0.0321,0.0451,9.8064,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.1,3.5042,0.4743,10.2356,0.0229,0.4409,-0.1444,-8.19,-31.56,32.75,0.0226,0.0064,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.2,2.7455,0.0335,9.4051,0.0009,0.3584,-0.018,-7.69,-31.19,32.81,0.0124,0.0042,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.3,1.177,0.288,10.6982,0.0961,0.2897,-0.0903,-8.5,-31.87,33.06,-0.0133,-0.0146,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.404,2.6564,-0.4217,10.8893,0.2345,0.2986,-0.1797,-9.12,-31.06,33.63,0.0403,-0.0191,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.501,5.1251,-1.5568,9.3294,-0.0734,0.1595,0.1227,-9.06,-29.87,34.06,0.0328,-0.0693,9.8063,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.6,-0.8028,-0.1905,9.3428,-0.094,0.3193,-0.1684,-8.5,-30.06,34.69,-0.0128,-0.0404,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.7,3.1027,-0.1974,9.1886,0.1211,0.161,-0.0389,-8.69,-29.87,34.5,0.0162,0.0175,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.8,3.3866,-2.036,10.1824,-0.0497,0.3247,-0.1818,-8.25,-29.19,35.13,0.0182,0.0175,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
895.9,3.4826,1.4967,9.8791,0.0406,0.0586,0.0591,-9.06,-28.81,34.13,-0.0085,0.0309,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.001,0.7628,-1.8611,10.1921,0.1074,0.0819,-0.0556,-10.12,-28.94,34.06,-0.0303,0.0301,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.101,0.5044,-2.1074,9.2442,-0.0054,0.1819,0.0252,-11.12,-28.5,34.31,-0.003,-0.0235,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.2,-0.3437,-1.5976,9.2728,0.1386,0.0475,0.1254,-12.69,-28.25,33.81,-0.005,0.0149,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.3,2.1777,-0.4304,9.9055,0.0401,-0.0393,0.1177,-13.12,-28.81,33.63,0.0102,0.0121,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.4,1.7097,-0.7271,9.6456,0.046,0.0803,-0.1326,-12.37,-28.81,34.25,-0.0154,0.0058,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.5,2.0402,-2.1858,9.9385,-0.0109,0.0131,-0.1128,-13.94,-29.06,34.06,0.007,-0.0032,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.6,1.2682,0.8379,9.3635,-0.0586,0.0239,-0.0535,-12.87,-29.87,34.25,0.0042,-0.0149,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.7,0.0733,-1.2968,9.8026,-0.0827,0.0415,0.017,-13.0,-29.62,34.38,-0.0146,0.0047,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.802,0.6695,0.4441,9.8999,0.0171,0.0293,0.0811,-13.12,-30.25,34.44,0.0016,-0.001,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
896.901,1.9086,-1.7498,9.9492,0.04,0.0294,0.0736,-12.75,-29.75,34.38,-0.0005,-0.0222,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.001,1.3737,-0.5811,10.2311,0.0281,0.0457,0.0042,-13.25,-30.12,34.44,0.0116,-0.0192,9.8065,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.1,0.8245,-1.8825,9.8874,-0.0583,0.0006,0.038,-12.12,-30.25,34.19,0.0039,-0.0238,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.2,0.402,-0.0006,9.6079,0.0101,0.0,-0.0238,-12.56,-30.12,34.56,0.002,-0.0164,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.3,0.7661,-0.5002,9.7609,0.0159,0.0037,-0.0179,-12.44,-30.19,34.13,0.0102,0.001,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.4,0.2673,-0.7189,9.4094,-0.0087,0.0079,0.0524,-11.81,-29.87,35.5,0.0084,-0.0046,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.5,0.9986,-0.5198,10.402,-0.0062,0.1015,-0.0084,-13.25,-29.5,35.75,0.0041,-0.0164,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.6,-0.2993,-2.2128,9.7595,0.1172,-0.0163,0.0711,-13.25,-29.87,34.94,-0.0001,0.0055,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.7,0.7023,-0.2071,9.7283,-0.0225,-0.044,-0.0049,-14.56,-29.19,34.75,0.0032,0.0196,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
897.801,-1.137,0.062,9.9684,0.0184,0.0067,-0.0183,-14.5,-28.5,34.25,0.0014,0.0148,9.8066,52.448727,-1.525696,167.37,2.275,3.0,235.06,22
